pool_version,dataset_name,dataset_sha256,query_id,query,language,original_answerable,query_type,defect_ids,process_ids,eval_focus,candidate_id,chunk_id,rrf_rank,dense_rank,sparse_rank,dense_score,sparse_score,dense_rrf_contribution,sparse_rrf_contribution,rrf_score,source_id,source_title,pdf_page_start,pdf_page_end,section_path,text,knowledge_base_version,index_version,collection_name,retriever_version,fusion_version,embedding_model,embedding_model_revision,query_token_count,rrf_k,final_answerable,relevance,label_origin,model_id,prompt_sha256,annotation_status,annotation_error
pcba-retrieval-eval-top20/1.0.0,pcba_retriever_main_v1,c08d69c386e3ead93375e210a1bbdd7fcfd5ce2a1e0594ac81084d93a55daafa,Q011,焊膏印刷量过多可能导致哪些质量问题？,zh,true,direct_fact,"[""excessive_solder""]","[""printing""]","[""dense"",""sparse"",""rrf""]",Q011-A1ba3b369d529,gjb_3243a_2021:c_20a78d44d4232cfe32cca5a4,19,,12,,0.09511624,0,0.0138888888889,0.0138888888889,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,33,34,"[""附录A 常用表面安装元器件连接盘伸出量和贴装区冗余量要求""]","表 A.7 球栅阵列器件(BGA) | 单位为毫米
焊球类别 | 节距(P) | 焊球直径(D1) 标称连接盘直径(D2) 连接盘直径(D2)范围
1.5, 1.27 | 0.75 | 0.55 | 0.60~0.50
1.0 | 0.60 | 0.45 | 0.50~0.40
1.0, 0.8 | 0.50 | 0.40 | 0.45~0.35
1.0, 0.8, 0.75 | 0.45 | 0.35 | 0.40~0.30
可塌落 焊球 | 0.80, 0.75, 0.65 | 0.40 | 0.30 | 0.35~0.25
0.80, 0.75, 0.65, 0.50 | 0.30 | 0.25 | 0.25~0.20
0.40 | 0.25 | 0.20 | 0.20~0.17
0.30 | 0.20 | 0.17 | 0.20~0.14
0.25 | 0.15 | 0.13 | 0.15~0.10
1.5 | 0.89 | 0.72 | 0.72~0.81
非塌落 焊球 | 1.27 | 0.89 | 0.72 | 0.72~0.81
1.0 | 0.80 | 0.68 | 0.68~0.76

GJB3243A-2021 A.8柱栅阵列器件(CGA) 柱珊阵列器件(CGA)连接盘设计可参考图 A.8 和表 A.8。P

D1

图 A.8柱栅阵列器件(CGA)

表A.8 柱栅阵列器件(CGA) | 单位为毫米
元器件封装 | 节距(P) | 焊柱直径(D1) | 连接盘直径(D2)
1.27 | 0.51 | 0.72~0.8

CGA

1.00 | 0.51 | 0.67~0.72",0.3.0,0.3.0,pcba_industrial_knowledge_v0_3,pcba-rag-retriever/0.3.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,15,60,true,0,reused_v0.3_exact_query_chunk,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,completed,
pcba-retrieval-eval-top20/1.0.0,pcba_retriever_main_v1,c08d69c386e3ead93375e210a1bbdd7fcfd5ce2a1e0594ac81084d93a55daafa,Q011,焊膏印刷量过多可能导致哪些质量问题？,zh,true,direct_fact,"[""excessive_solder""]","[""printing""]","[""dense"",""sparse"",""rrf""]",Q011-A86e112a39846,solder_paste_printing_critical_parameters:c_33012ba6ce9dcc0b0e5e657f,20,12,,0.54827905,,0.0138888888889,0,0.0138888888889,solder_paste_printing_critical_parameters,"The Solder Paste Printing Process: Critical Parameters, Defect Scenarios, Specifications, and Cost Reduction",6,6,"[""The Solder Paste Printing Process: Critical Parameters, Defect Scenarios, Specifications, and Cost Reduction"",""3. The effects of process parameters, stencil and PCB designs on transfer ratio during solder paste printing"",""3.2 Stencil design parameters"",""3.2.1 Variation in stencil thickness""]","3.2.1 Variation in stencil thickness

Variation in stencil thickness occurs in the stencil
manufacturing process and results in the variability of solder
deposition. The amount of variation depends on the nominal
(designed) stencil thickness. This study evaluated stencils with
thicknesses of 0.12 and 0.10 mm and nine regions in the stencil
samples, each with a size of 15 mm £ 15 mm, were considered
(Figure 10). Each stencil coupon (region) was measured for its
thickness at three locations through cross-sectional analysis.
While the industry standard indicates that the stencil
manufacturing tolerance is ^0.005 mm, the speciﬁcations for
the 0.12- and 0.10-mm stencils were in the ranges of 0.115
0.125 and 0.095-0.105 mm, respectively. For the 0.12-mm
stencil, the results showed that three out of the 27 readings
exceeded the speciﬁcation (T able IV). Out of 27 readings, eight
exceeded the speciﬁcation for the 0.10-mm stencil. However,
there was no signiﬁcant difference from a statistical point of
view. In addition, stencil thickness variation can also occur as a
result of wearing during the printing process. Results (from the
0.12-mm stencil) showed that several printing regions (2, 5, 6,
8 and 9) exhibited lower thickness.",0.3.0,0.3.0,pcba_industrial_knowledge_v0_3,pcba-rag-retriever/0.3.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,15,60,true,0,reused_v0.3_exact_query_chunk,qwen3.8-max,8374eb0fca991434dc9b337fb17c7b1fa298a102e209d602edb58b8e3c5958c9,completed,
pcba-retrieval-eval-top20/1.0.0,pcba_retriever_main_v1,c08d69c386e3ead93375e210a1bbdd7fcfd5ce2a1e0594ac81084d93a55daafa,Q012,哪些印刷参数异常容易造成锡膏过量？,zh,true,cause_retrieval,"[""excessive_solder""]","[""printing""]","[""dense"",""rrf""]",Q012-A41bdcdd04360,gjb_3243a_2021:c_81b64272175c26a75e560271,1,1,1,0.6297004,0.184288,0.016393442623,0.016393442623,0.0327868852459,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,16,16,"[""6 详细要求"",""6.2 组装工艺"",""6.2.2 焊膏涂覆"",""6.2.2.1 印刷""]","6.2.2.1 印刷

焊膏印刷设备及工艺参数应满足以下要求：

a) 采用自动或半自动印刷机通过印刷模板将焊膏漏印至连接盘区域。

b) 印刷设备应满足以下要求：

1) 具备良好的定位精度与重复精度，能保证印刷模板与连接盘精确对位；

2） 具备夹板系统及支撑系统，印刷时PCB应能固定，并与印刷模板紧密接触，PCB底部需
有足够的支撑，防止印刷时变形；

3) 刮刀压力与移动速度可根据要求进行调节；

4) 能控制印刷模板与PCB之间的分离过程及分离距离，并能对印刷后的模板进行擦拭，以
防堵塞模板网孔。

c) 印刷宜采用金属模板，开口应满足以下要求：

1) 孔的宽度(W)与模板厚度(T)之比大于1.5;

2) 孔开口面积(W×L)与孔壁面积(2(W+L)×T)之比大于0.66;

3) 厚度选择可参考表5，当同一印刷面上元器件引线节距差异较大时，可采用阶梯模板进行
补偿；

4) 阶梯模板宜采用正面阶梯，阶梯高度通常为0.02mm~0.08mm，阶梯边缘与其他开口距离
宜不小于3.75mm;

5) 当产品含引线节距0.4mm、球栅阵列节距0.5mm或封装尺寸 01005(英制)及以下元器件
时，宜使用纳米处理金属模板。

表 5 金属模板的厚度 | 单位为毫米
元器件引线节距(P1) | 球栅阵列节距(P2) | 模板厚度
0.65<P1≤1.27 | 0.18~0.25
1.27≤P2≤1.5
0.510.65 | 0.15~0.18
0.4<P1≤0.5 | 0.8<P2≤1.0 | 0.12~0.15
0.3<P1≤0.4 | 0.5<P2≤0.8 | 0.10~0.12
P1=0.3 | P2=0.5 | 0.08~0.10

d) 宜选用经特殊处理的金属刮刀，刮刀与印刷模板之间的印刷角度宜为60°。

e) 针对模板开孔尺寸，选择合适的焊膏颗粒直径，开孔宽度应至少能横向通过4个～5个焊膏
颗粒。

f) 可通过钢网厚度及开口、刮刀压力、刮刀速度等参数控制焊膏量。刮刀压力宜为0.3N/mm～

0.4N/mm，刮刀速度宜为20mm/s~50mm/s，模板上焊膏的滚动直径宜为15mm~25mm。

焊膏印刷后应在4h内进行再流焊接。",0.3.0,0.3.0,pcba_industrial_knowledge_v0_3,pcba-rag-retriever/0.3.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,14,60,true,1,reused_v0.3_exact_query_chunk,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,completed,
pcba-retrieval-eval-top20/1.0.0,pcba_retriever_main_v1,c08d69c386e3ead93375e210a1bbdd7fcfd5ce2a1e0594ac81084d93a55daafa,Q012,哪些印刷参数异常容易造成锡膏过量？,zh,true,cause_retrieval,"[""excessive_solder""]","[""printing""]","[""dense"",""rrf""]",Q012-A4c0be68fa11a,gjb_3243a_2021:c_74e5f36c8b929dd0e50c88b8,2,,2,,0.117625445,0,0.0161290322581,0.0161290322581,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,21,21,"[""6 详细要求"",""6.2 组装工艺"",""6.2.6 焊接"",""6.2.6.1 再流焊接""]","表8 再流焊温度曲线要求
温度曲线参数 | 锡铅合金曲线 | 混合/向后兼容曲线 | 无铅合金曲线
合金熔点 | 183℃ | 183℃/220℃ | 217℃~220℃
合金焊接温度范围 | 210℃~220℃ | 228℃~235℃ | 235℃~245℃
最小峰值温度 | 205℃ | 228℃ | 230℃
升温斜率 | 1℃/s~2℃/s | 1℃/s~2℃/s | 1℃/s~2℃/s
降温斜率 | 1℃/s~4℃/s | 1℃/s~4℃/s | 1℃/s~4℃/s
保温温度 | 100℃~180℃ | 100℃~180℃ | 140℃~220℃
保温时间 | 60s~120s | 60s~120s | 60s~150s
再流时间 | 60s~90s | 60s~90s | 60s~90s
峰值温度停留时间 | ≤20s | ≤20s | ≤20s

注1：最小峰值温度指峰值时PCB上最低温度。注2：升温斜率、降温斜率、保温温度、保温时间需参考焊膏制造商要求。",0.3.0,0.3.0,pcba_industrial_knowledge_v0_3,pcba-rag-retriever/0.3.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,14,60,true,0,reused_v0.3_exact_query_chunk,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,completed,
pcba-retrieval-eval-top20/1.0.0,pcba_retriever_main_v1,c08d69c386e3ead93375e210a1bbdd7fcfd5ce2a1e0594ac81084d93a55daafa,Q012,哪些印刷参数异常容易造成锡膏过量？,zh,true,cause_retrieval,"[""excessive_solder""]","[""printing""]","[""dense"",""rrf""]",Q012-Ad8c4802ccce5,solder_paste_printing_critical_parameters:c_d8353c9c23cfa8a56622242f,3,2,,0.62067217,,0.0161290322581,0,0.0161290322581,solder_paste_printing_critical_parameters,"The Solder Paste Printing Process: Critical Parameters, Defect Scenarios, Specifications, and Cost Reduction",13,13,"[""The Solder Paste Printing Process: Critical Parameters, Defect Scenarios, Specifications, and Cost Reduction"",""6. Conclusions""]",". the higher the printing pressure, the more solder paste is
scooped away, leading to lower solder deposition;
. there is a signiﬁcant difference in solder deposition
between the front squeegee and the rear squeegee due to
the conﬁgurations of the ﬁxtures;
. insufﬁcient distance between the stencil aperture and the
initial printing location results in irregular solder paste and
variation in solder deposition;
. a stencil with a higher area ratio results in greater solder
deposition and less variation; and
. stencil apertures parallel to the direction of printing are
superior to a 45 8 vector print.
Second, the correlation between the results of SPI analysis and
post-reﬂow defective scenarios has been examined. The
majority of tombstones and opens observed in this case study
was not due to inappropriate solder volume. Shorts were found
to indeed relate to excessive solder deposition. In this study,
shorts accounted for 70 per cent of all defects. This observation
is consistent with the literature, where approximately
60-70 per cent of soldering defects are attributed to the
solder paste printing process.
Finally, SPI speciﬁcations are suggested. Considering the
thicknesses of the solder mask and the legend ink, the nominal
solder thickness should be the stencil thickness þ 0.038 mm.
Further, there is an offset in the results of SPI measurements
between the SMD pads and NSMD pads. The nominal solder
thickness of SPI speciﬁcations should take this offset into
consideration. In addition, due to the limitation of template
frames used for the SPI apparatus, the speciﬁcations for solder
deposition with irregular stencil apertures need to be adjusted.
Lastly, considering the cost of an escaped sample, the cost of a
false alarm and the corresponding probabilities of occurrence,
the USL has been established by minimizing the total cost.",0.3.0,0.3.0,pcba_industrial_knowledge_v0_3,pcba-rag-retriever/0.3.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,14,60,true,1,reused_v0.3_exact_query_chunk,qwen3.8-max,8374eb0fca991434dc9b337fb17c7b1fa298a102e209d602edb58b8e3c5958c9,completed,
pcba-retrieval-eval-top20/1.0.0,pcba_retriever_main_v1,c08d69c386e3ead93375e210a1bbdd7fcfd5ce2a1e0594ac81084d93a55daafa,Q012,哪些印刷参数异常容易造成锡膏过量？,zh,true,cause_retrieval,"[""excessive_solder""]","[""printing""]","[""dense"",""rrf""]",Q012-A404833d86dea,gjb_3243a_2021:c_83088edaf80a5e010942e36a,4,,3,,0.093232214,0,0.015873015873,0.015873015873,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,16,16,"[""6 详细要求"",""6.2 组装工艺"",""6.2.2 焊膏涂覆"",""6.2.2.2 点涂""]","6.2.2.2 点涂

焊膏点涂设备应满足以下要求：a)点涂设备应能根据印制板连接盘尺寸及位置编制程序，实现焊膏自动或半自动点涂；

b) 设备应具备良好的定位精度与重复精度，能保证焊膏准确点涂至连接盘区域；
c)设备配置螺杆阀或气动阀，可通过螺杆旋进速度或气压、运行速度、针头内径等参数控制焊 膏量。",0.3.0,0.3.0,pcba_industrial_knowledge_v0_3,pcba-rag-retriever/0.3.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,14,60,true,1,reused_v0.3_exact_query_chunk,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,completed,
pcba-retrieval-eval-top20/1.0.0,pcba_retriever_main_v1,c08d69c386e3ead93375e210a1bbdd7fcfd5ce2a1e0594ac81084d93a55daafa,Q012,哪些印刷参数异常容易造成锡膏过量？,zh,true,cause_retrieval,"[""excessive_solder""]","[""printing""]","[""dense"",""rrf""]",Q012-A5ccd69a7b596,solder_paste_printing_critical_parameters:c_7255d26de01a619917b8dcd2,5,3,,0.6101526,,0.015873015873,0,0.015873015873,solder_paste_printing_critical_parameters,"The Solder Paste Printing Process: Critical Parameters, Defect Scenarios, Specifications, and Cost Reduction",3,3,"[""The Solder Paste Printing Process: Critical Parameters, Defect Scenarios, Specifications, and Cost Reduction"",""3. The effects of process parameters, stencil and PCB designs on transfer ratio during solder paste printing"",""3.1 Printing process parameters"",""3.1.1 Printing pressure""]","3.1.1 Printing pressure

The thickness (mm) of solder deposition using printing
pressures of 7.4 and 8.4 kg was evaluated for pads at six
regions on the board. The results showed that a higher
printing pressure resulted in a lower amount of solder
deposition with respect to the solder thickness (T able I and
Figure 2). This is because solder paste is scooped away if
excessive pressure is applied during printing.",0.3.0,0.3.0,pcba_industrial_knowledge_v0_3,pcba-rag-retriever/0.3.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,14,60,true,1,reused_v0.3_exact_query_chunk,qwen3.8-max,8374eb0fca991434dc9b337fb17c7b1fa298a102e209d602edb58b8e3c5958c9,completed,
pcba-retrieval-eval-top20/1.0.0,pcba_retriever_main_v1,c08d69c386e3ead93375e210a1bbdd7fcfd5ce2a1e0594ac81084d93a55daafa,Q012,哪些印刷参数异常容易造成锡膏过量？,zh,true,cause_retrieval,"[""excessive_solder""]","[""printing""]","[""dense"",""rrf""]",Q012-Afe3ac6addc7f,gjb_3243a_2021:c_c4ef590b035a0750024f69cd,6,,4,,0.090361565,0,0.015625,0.015625,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,17,17,"[""6 详细要求"",""6.2 组装工艺"",""6.2.2 焊膏涂覆"",""6.2.2.4焊膏涂覆后的检测要求""]","6.2.2.4焊膏涂覆后的检测要求

焊膏涂覆的质量应满足以下要求：a)焊膏涂覆后应边缘齐整，无桥连、拉尖、严重塌落等缺陷；

b) 焊膏覆盖每个连接盘的面积应在75%以上，偏移应不超过连接盘尺寸的25%，高度不超过模
板厚度的150%;

c) 常见阵列器件焊膏量要求可参考表6。

表6 阵列器件焊膏量要求

焊膏量

引出端类型 | 阵列节距 | mm3
mm | 最小值 | 标称值 | 最大值
1.27 | 0.025 | 0.037 | N/A
可塌落焊球 | 1.0 | 0.013 | 0.029 | N/A
1.27 | 0.079 | 0.090 | 0.164
非塌落焊球 | 1.0 | 0.041 | 0.057 | 0.075
1.27 | 0.049 | 0.082 | 0.125
焊柱 | 1.0 | 0.0330 | 0.066 | 0.082",0.3.0,0.3.0,pcba_industrial_knowledge_v0_3,pcba-rag-retriever/0.3.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,14,60,true,1,reused_v0.3_exact_query_chunk,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,completed,
pcba-retrieval-eval-top20/1.0.0,pcba_retriever_main_v1,c08d69c386e3ead93375e210a1bbdd7fcfd5ce2a1e0594ac81084d93a55daafa,Q012,哪些印刷参数异常容易造成锡膏过量？,zh,true,cause_retrieval,"[""excessive_solder""]","[""printing""]","[""dense"",""rrf""]",Q012-A208ecd9720d9,solder_paste_printing_critical_parameters:c_03123e9be7cd12216cc6d18d,7,4,,0.5953318,,0.015625,0,0.015625,solder_paste_printing_critical_parameters,"The Solder Paste Printing Process: Critical Parameters, Defect Scenarios, Specifications, and Cost Reduction",1,1,"[""The Solder Paste Printing Process: Critical Parameters, Defect Scenarios, Specifications, and Cost Reduction""]","The solder paste printing process: critical
parameters, defect scenarios, speciﬁcations,
and cost reduction
Chien-Yi Huang, Yueh-Hsun Lin and Kuo-Ching Ying
Department of Industrial Engineering and Management, National Taipei University of Technology, Taipei, Taiwan, and
Chen-Liang Ku
Process Technology Enabling and Materials Characterization Div. Operations, Wistron Corporation, Taipei, Taiwan
Abstract
Purpose – The purpose of this paper is to comprehensively explore the effects of critical parameters on solder deposition and to establish a systematic
approach for determining guidelines for solder paste inspection (SPI) workstations.
Design/methodology/approach – This study explored the effects of process parameters, stencil and printed circuit board designs on solder
deposition and identiﬁed the major post-reﬂow defect scenarios. Through the investigation of correlation between the results of SPI analysis and
post-reﬂow defective scenarios, SPI speciﬁcations are suggested for minimizing the total cost of poor quality.
Findings – The higher the printing pressure the lower the solder deposition. There was a signiﬁcant difference in solder deposition between the front
squeegee and the rear squeegee. Insufﬁcient distance between the stencil aperture and the initial printing location resulted in irregular solder paste and
variations in solder deposition. A stencil with a higher area ratio resulted in greater solder deposition and less variation. Stencil apertures parallel to the
direction of printing were superior to a 45 8 vector print. Further, the nominal solder thickness should take into account the thicknesses of the solder
mask and the legend ink. There was an offset in the results of SPI measurements between the solder mask deﬁned (SMD) pads and non-SMD pads. The
speciﬁcations for solder deposition with irregular stencil apertures need to be adjusted.
Originality/value – To address the arbitrariness of existing industry practice, this study was a joint effort with a Taiwan-based electronics manufacturing
service company. Real data were taken from a mass production environment and inferences were then made based on a statistical analysis.
Keywords Printing process, Stencil, Solder paste inspection, Post-reﬂow defects, SPI speciﬁcations, Cost of poor quality, Solder mask,
Printing industry, Solder paste
Paper type Research paper",0.3.0,0.3.0,pcba_industrial_knowledge_v0_3,pcba-rag-retriever/0.3.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,14,60,true,1,reused_v0.3_exact_query_chunk,qwen3.8-max,8374eb0fca991434dc9b337fb17c7b1fa298a102e209d602edb58b8e3c5958c9,completed,
pcba-retrieval-eval-top20/1.0.0,pcba_retriever_main_v1,c08d69c386e3ead93375e210a1bbdd7fcfd5ce2a1e0594ac81084d93a55daafa,Q012,哪些印刷参数异常容易造成锡膏过量？,zh,true,cause_retrieval,"[""excessive_solder""]","[""printing""]","[""dense"",""rrf""]",Q012-A3a6a818e8225,gjb_3243a_2021:c_5723d6edbd1cb0e47324bc7a,8,,5,,0.07730378,0,0.0153846153846,0.0153846153846,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,16,17,"[""6 详细要求"",""6.2 组装工艺"",""6.2.2 焊膏涂覆"",""6.2.2.3 喷印""]","6.2.2.3 喷印

焊膏喷印设备应满足以下要求：

GJB 3243A-2021

a) 喷印设备应能根据印制板连接盘尺寸及位置编制程序，实现焊膏自动喷印；

b) 设备应具备良好的定位精度与重复精度，确保焊膏精确地喷印到连接盘区域；

c) 设备配置喷射阀，可通过喷印速度、喷头直径等参数控制焊膏量。",0.3.0,0.3.0,pcba_industrial_knowledge_v0_3,pcba-rag-retriever/0.3.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,14,60,true,1,reused_v0.3_exact_query_chunk,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,completed,
pcba-retrieval-eval-top20/1.0.0,pcba_retriever_main_v1,c08d69c386e3ead93375e210a1bbdd7fcfd5ce2a1e0594ac81084d93a55daafa,Q012,哪些印刷参数异常容易造成锡膏过量？,zh,true,cause_retrieval,"[""excessive_solder""]","[""printing""]","[""dense"",""rrf""]",Q012-Aafeb5e2a94ed,solder_paste_printing_critical_parameters:c_fa7a5eeee58cc640cadb4932,9,5,,0.59252197,,0.0153846153846,0,0.0153846153846,solder_paste_printing_critical_parameters,"The Solder Paste Printing Process: Critical Parameters, Defect Scenarios, Specifications, and Cost Reduction",3,3,"[""The Solder Paste Printing Process: Critical Parameters, Defect Scenarios, Specifications, and Cost Reduction"",""3. The effects of process parameters, stencil and PCB designs on transfer ratio during solder paste printing"",""3.1 Printing process parameters"",""3.1.2 Front/rear squeegee""]","3.1.2 Front/rear squeegee

The stencil printing machine used in this study had two
squeegees, one for the forward stroke and the other for the
reverse stroke. Odd-numbered boards were printed with the
front squeegee and even numbered with the rear squeegee.
The solder depositions resulting from the two squeegees (front
and rear) were compared. A printing pressure of 8.2 kg was used.
T able II and Figure 3 show the thickness (mm) of solder
depositions at three regions on the boards. The results show that
the amount of solder deposition by the rear squeegee was
signiﬁcantly larger than fr om the front squeegee. This
phenomenon also occurred with other models of products
made in the manufacturing facility. Figure 4 shows the
conﬁgurations of the ﬁxtures of the front squeegee and the rear
squeegee. It is apparent that the rod applying printing pressure
was not properly aligned on top of the ﬁxture (squeegee) for the
rear squeegee. Therefore, the pressure applied to the rear
squeegee during the printing process was lower than the set print
pressure. In this case, the reverse scooping phenomenon
occurred: a lower printing pressure resulted in a larger amount
of solder deposition due to the absence of scooping.",0.3.0,0.3.0,pcba_industrial_knowledge_v0_3,pcba-rag-retriever/0.3.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,14,60,true,2,reused_v0.3_exact_query_chunk,qwen3.8-max,8374eb0fca991434dc9b337fb17c7b1fa298a102e209d602edb58b8e3c5958c9,completed,
pcba-retrieval-eval-top20/1.0.0,pcba_retriever_main_v1,c08d69c386e3ead93375e210a1bbdd7fcfd5ce2a1e0594ac81084d93a55daafa,Q012,哪些印刷参数异常容易造成锡膏过量？,zh,true,cause_retrieval,"[""excessive_solder""]","[""printing""]","[""dense"",""rrf""]",Q012-Adda61fe129b7,gjb_3243a_2021:c_d0f768ddb36353163cb83d61,10,,6,,0.07106585,0,0.0151515151515,0.0151515151515,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,23,23,"[""6 详细要求"",""6.4 检验"",""6.4.2 基本检验要求""]","6.4.2 基本检验要求

PCBA的基本检验要求如下：

a) 焊料填充基本平滑，对连接的零部件呈现良好润湿，焊接连接接触角(焊料与元器件之间和焊
料与连接盘之间)不宜超过75°(例外的情况是当焊料轮廓延伸到可焊端边缘或阻焊膜时，接触 角可以超过75°)，接触角示意见图11；
θ

a) θ≤75° | b) θ>75°

图 11 接触角示意图

b) 焊点表面不允许有针孔、吹孔、冷焊、退润湿等焊接异常；

c) 再流焊后无焊膏再流不完全或焊接不润湿的缺陷；
d)非公共导体或元器件引线之间不允许出现桥接；

e) PCBA表面及元器件底部的锡珠不允许违反最小电气间隙且在正常工作环境下不会发生移动，
锡珠直径不大于0.1mm，单个元器件底部大于0.03mm的锡珠个数不超过10个；

f) PCBA表面清洁，无可见助焊剂残留物或白色残留物；

g) 阻焊膜层无开裂或翘起，气泡、划痕和空洞不能暴露导体且不能位于相邻的非公共电路；

h) 元器件引线损伤不超过引线直径或厚度的10%;

i) PCB印制导体/连接盘长度或宽度的损伤不超过20%。",0.3.0,0.3.0,pcba_industrial_knowledge_v0_3,pcba-rag-retriever/0.3.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,14,60,true,0,reused_v0.3_exact_query_chunk,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,completed,
pcba-retrieval-eval-top20/1.0.0,pcba_retriever_main_v1,c08d69c386e3ead93375e210a1bbdd7fcfd5ce2a1e0594ac81084d93a55daafa,Q012,哪些印刷参数异常容易造成锡膏过量？,zh,true,cause_retrieval,"[""excessive_solder""]","[""printing""]","[""dense"",""rrf""]",Q012-A918d1f2dd2b6,indium_solder_defects_2021:c_efc44490883dba3eb25be8a4,11,6,,0.59237856,,0.0151515151515,0,0.0151515151515,indium_solder_defects_2021,A Guide to Minimizing Solder Defects,36,37,"[""Solder Paste Insufficients""]","preferred) and squeegee speed; board support; and regular stencil wiping.
Your solder paste and stencil printer providers work in the world of stencil printing every day and should be your first resource for advice on any of these topics.
Figure 5.2: Ishikawa diagram of variables that play a role in transfer efficiency.Besides solder paste performance attributes and composition, there are hundreds of other potential variables in the printing process that could cause solder paste insufficients defects. The Ishikawa diagram in Figure 5.2 helps to depict some of the more common causes within the manufacturing environ ment and process that could lead to solder paste insufficients. The natural first thought when solder insufficients occur is to focus on the solder paste performance, but this diagram is quite useful to refer to, as it will help broaden the search for the true root cause. Oftentimes, it is something other than the solder paste that is causing the defect. As you can see, the solder paste printing process is riddled with potential for insufficient solder paste deposits, due to the vast array of variables that play a role. It is extremely important to take the time to optimize the printing process prior to mass production.Metrics Affecting the Volume of the Solder Paste Deposit Transfer efficiency is the ratio between the volume of the stencil-printed deposit and the volume of the stencil aperture, expressed as a percent. In almost all cases, a transfer efficiency of 100% is ideal; however, most specifica tions will tell you that transfer efficiency between 50% and 150% is reasonable and achievable. For smaller fine-feature apertures found on 01005 or 0.3mm

between 40% and 140%.To ensure that the transfer efficiency is high, the aspect ratio for a rectangular stencil aperture should be greater than 1.5. The aspect ratio is the width of the aperture (W) divided by the stencil thickness (t) as shown in Figure 5.3.",0.3.0,0.3.0,pcba_industrial_knowledge_v0_3,pcba-rag-retriever/0.3.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,14,60,true,0,reused_v0.3_exact_query_chunk,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,completed,
